Language	FileName	Counter	DH_Weight	Dependency	DistanceWeight
Galician	7144342	200000	6.172058	obj	0.6543252
Galician	7144342	200000	6.683442	obl	3.7548337
Galician	7144342	200000	0.0	orphan	0.0
Galician	7144342	200000	-0.04273573	parataxis	0.2661829
Galician	7144342	200000	0.0	punct	0.0
Galician	7144342	200000	0.0	vocative	0.0
Galician	7144342	200000	3.5341556	xcomp	-0.85850126
Afrikaans	9426257	20000	0.27253804	advmod	-2.6740608
Afrikaans	9426257	20000	0.023675323	amod	1.583671
Afrikaans	9426257	20000	-0.16762413	appos	-0.26302293
Afrikaans	9426257	20000	0.24051999	aux	-3.1029558
Afrikaans	9426257	20000	-0.101414524	case	0.008335489
Afrikaans	9426257	20000	-2.2517138	ccomp	1.6547638
Afrikaans	9426257	20000	-0.82530975	compound	-0.74148625
Afrikaans	9426257	20000	-3.4478092	conj	1.7366505
Afrikaans	9426257	20000	-0.030561786	cop	0.019758346
Afrikaans	9426257	20000	0.02113316	csubj	-0.019144803
Afrikaans	9426257	20000	-1.2168702	dep	0.6088909
Afrikaans	9426257	20000	0.2738177	det	-2.9063387
Afrikaans	9426257	20000	-0.029438507	flat	-0.04252642
Afrikaans	9426257	20000	-0.38219702	iobj	0.14431068
Afrikaans	9426257	20000	-4.7103634	lifted_case	-0.69707745
Afrikaans	9426257	20000	-3.6283073	lifted_cc	0.6865165
Afrikaans	9426257	20000	-2.846532	lifted_cop	-0.12276048
Afrikaans	9426257	20000	-2.8771946	lifted_mark	0.0
Afrikaans	9426257	20000	-4.0194273	nmod	1.414481
Afrikaans	9426257	20000	-2.1535869	nsubj	-1.3847067
Afrikaans	9426257	20000	0.052704465	nummod	-0.26816767
Afrikaans	9426257	20000	10.004229	obj	1.3158622
Afrikaans	9426257	20000	-3.7986736	obl	2.7634058
Afrikaans	9426257	20000	0.0	punct	0.0
Afrikaans	9426257	20000	-1.1916258	xcomp	0.28560138
Bulgarian	2428084	200000	-0.12364381	acl	0.4296628
Bulgarian	2428084	200000	-0.20913588	advcl	1.4779795
Bulgarian	2428084	200000	0.19700149	advmod	-2.4768832
Bulgarian	2428084	200000	-1.2315183	amod	-1.2673892
Bulgarian	2428084	200000	-0.018627165	appos	0.004967303
Bulgarian	2428084	200000	0.3386149	aux	-2.1504261
Bulgarian	2428084	200000	0.51862997	ccomp	1.1039128
Bulgarian	2428084	200000	0.0044694482	compound	0.0
Bulgarian	2428084	200000	-0.8404898	conj	1.9873819
Bulgarian	2428084	200000	-0.26451564	csubj	0.41751814
Bulgarian	2428084	200000	-0.33565632	det	-0.358206
Bulgarian	2428084	200000	-0.06442438	discourse	-0.45423737
Bulgarian	2428084	200000	0.7916275	expl	-1.7793595
Bulgarian	2428084	200000	0.021739049	fixed	-0.3058843
Bulgarian	2428084	200000	-0.23018001	flat	-0.102477275
Bulgarian	2428084	200000	0.0015742382	goeswith	-0.0022877236
Bulgarian	2428084	200000	-0.96097976	iobj	1.09827
Bulgarian	2428084	200000	-3.7449672	lifted_case	0.058860082
Bulgarian	2428084	200000	-1.0970455	lifted_cc	0.009725067
Bulgarian	2428084	200000	-1.9548228	lifted_cop	0.0
Bulgarian	2428084	200000	-0.21436948	lifted_mark	0.23767355
Bulgarian	2428084	200000	-3.1738014	nmod	1.2723428
Bulgarian	2428084	200000	-2.6413057	nsubj	-1.2077725
Bulgarian	2428084	200000	-0.23544396	nummod	-0.2086471
Bulgarian	2428084	200000	10.006114	obj	0.048892215
Bulgarian	2428084	200000	-1.9883391	obl	1.1713487
Bulgarian	2428084	200000	0.0064741187	orphan	0.000821032
Bulgarian	2428084	200000	0.54274726	parataxis	0.37829125
Bulgarian	2428084	200000	0.0	punct	0.0
Bulgarian	2428084	200000	0.053320754	vocative	0.0006156946
Bulgarian	2428084	200000	0.48820448	xcomp	0.61529034
Catalan	13415	200000	-2.9280024	acl	2.0886059
Catalan	13415	200000	-2.071907	advcl	2.4734914
Catalan	13415	200000	0.03845335	advmod	-2.067755
Catalan	13415	200000	-1.849677	amod	-1.4801253
Catalan	13415	200000	-0.68913513	appos	0.27601966
Catalan	13415	200000	0.93394226	aux	-3.3199208
Catalan	13415	200000	-0.019481752	cc	0.03725956
Catalan	13415	200000	-2.4617743	ccomp	1.6513866
Catalan	13415	200000	-0.03302405	compound	-0.36613673
Catalan	13415	200000	-2.490114	conj	2.7737877
Catalan	13415	200000	-0.46506405	csubj	0.5092969
Catalan	13415	200000	-0.008541423	dep	-0.009328772
Catalan	13415	200000	0.59361356	det	-2.6014705
Catalan	13415	200000	0.14125863	expl	-0.20771259
Catalan	13415	200000	0.34370157	fixed	-1.3530421
Catalan	13415	200000	-0.823385	flat	-0.25716263
Catalan	13415	200000	-0.098482534	iobj	-0.3153199
Catalan	13415	200000	-4.6383953	lifted_case	0.6353068
Catalan	13415	200000	-2.9191396	lifted_cc	0.012848322
Catalan	13415	200000	-2.2119308	lifted_cop	0.0385998
Catalan	13415	200000	-3.6853914	lifted_mark	0.46558654
Catalan	13415	200000	0.0003776265	mark	-0.008662794
Catalan	13415	200000	-3.766338	nmod	0.56461024
Catalan	13415	200000	2.7556083	nsubj	-0.37739396
Catalan	13415	200000	-0.21464194	nummod	-0.4092651
Catalan	13415	200000	-10.003533	obj	-0.61332655
Catalan	13415	200000	-2.2553983	obl	0.8369049
Catalan	13415	200000	0.003930251	orphan	0.0056783776
Catalan	13415	200000	-0.042168837	parataxis	0.1195712
Catalan	13415	200000	0.0	punct	0.0
Catalan	13415	200000	-1.6277554	xcomp	0.8975547
Polish	4296966	190000	-3.6417906	acl	2.3233669
Polish	4296966	190000	-2.8169909	advcl	4.2312684
Polish	4296966	190000	-2.3491185	advmod	-6.393238
Polish	4296966	190000	-4.8129807	amod	-3.3957403
Polish	4296966	190000	-2.5443518	appos	0.57903475
Polish	4296966	190000	3.9322004	aux	-3.9692063
Polish	4296966	190000	-0.06132484	case	0.0
Polish	4296966	190000	-4.043858	ccomp	3.8587475
Polish	4296966	190000	-5.040001	conj	5.367852
Polish	4296966	190000	0.047451098	csubj	-0.0118984515
Polish	4296966	190000	-2.8576288	det	-1.4890828
Polish	4296966	190000	4.722557	expl	-3.3210115
Polish	4296966	190000	0.28417182	fixed	-0.23863769
Polish	4296966	190000	-0.015452001	flat	-0.011743538
Polish	4296966	190000	-1.6910113	iobj	-1.4499252
Polish	4296966	190000	-7.0354104	lifted_case	0.17132577
Polish	4296966	190000	-5.4553514	lifted_cc	0.0
Polish	4296966	190000	-5.2595696	lifted_cop	0.0
Polish	4296966	190000	-4.9528456	lifted_mark	0.067312025
Polish	4296966	190000	-6.5074415	nmod	1.5218204
Polish	4296966	190000	-5.402095	nsubj	-2.1548228
Polish	4296966	190000	-2.098632	nummod	0.047868926
Polish	4296966	190000	10.075665	obj	0.5456499
Polish	4296966	190000	-5.982863	obl	1.436168
Polish	4296966	190000	0.0	punct	0.0
Polish	4296966	190000	2.436008	xcomp	2.2850952
Gothic	4174363	10000	-0.068559065	acl	-0.032016914
Gothic	4174363	10000	0.003311307	advcl	0.03731739
Gothic	4174363	10000	-0.014202927	advmod	-0.06167504
Gothic	4174363	10000	-0.0005314764	amod	0.025715465
Gothic	4174363	10000	-0.110177904	appos	0.00417651
Gothic	4174363	10000	0.00075544766	aux	-0.0021164306
Gothic	4174363	10000	-0.00038225326	case	-6.1275086e-06
Gothic	4174363	10000	-0.03473336	ccomp	0.012375577
Gothic	4174363	10000	-0.04993327	conj	-0.03930073
Gothic	4174363	10000	0.005350399	csubj	0.0031248133
Gothic	4174363	10000	0.00031894603	dep	0.00022036255
Gothic	4174363	10000	0.02657885	det	-0.00551008
Gothic	4174363	10000	-0.019686053	discourse	-0.0018443911
Gothic	4174363	10000	0.0	fixed	0.0
Gothic	4174363	10000	0.004133784	flat	0.0020569486
Gothic	4174363	10000	0.009272897	iobj	0.009263604
Gothic	4174363	10000	-0.035382755	lifted_case	0.00512292
Gothic	4174363	10000	0.056371197	lifted_cc	-0.0031416027
Gothic	4174363	10000	-0.052801244	lifted_mark	0.00056062837
Gothic	4174363	10000	0.00038340656	mark	0.00014608381
Gothic	4174363	10000	0.073547006	nmod	0.017034693
Gothic	4174363	10000	0.0028845347	nsubj	0.011678127
Gothic	4174363	10000	0.05358203	nummod	0.00012343799
Gothic	4174363	10000	-10.000358	obj	0.030525418
Gothic	4174363	10000	-0.0736172	obl	0.0007924305
Gothic	4174363	10000	0.017278524	orphan	-0.00073071226
Gothic	4174363	10000	-0.006263796	parataxis	-0.00074710575
Gothic	4174363	10000	0.005130555	vocative	-0.0015484572
Gothic	4174363	10000	0.0138632925	xcomp	-0.0115972115
Hindi	638179	200000	5.113118	acl	4.588581
Hindi	638179	200000	4.3187222	advcl	5.1522303
Hindi	638179	200000	3.2675047	advmod	-4.6181774
Hindi	638179	200000	4.480544	amod	-0.88359225
Hindi	638179	200000	-5.9442983	aux	-5.0379753
Hindi	638179	200000	0.009586284	case	0.015572688
Hindi	638179	200000	5.724948	compound	-4.9008
Hindi	638179	200000	5.015673	conj	6.7994833
Hindi	638179	200000	-1.5402648	dep	-1.8953936
Hindi	638179	200000	2.5821455	det	-2.815264
Hindi	638179	200000	-1.2739853	dislocated	-0.32633263
Hindi	638179	200000	2.5279605	iobj	-1.2492422
Hindi	638179	200000	7.1896334	lifted_case	0.26780877
Hindi	638179	200000	5.0804625	lifted_cc	0.16451885
Hindi	638179	200000	5.5638566	lifted_cop	0.7785945
Hindi	638179	200000	7.0537157	lifted_mark	0.17878315
Hindi	638179	200000	6.7116756	nmod	2.1265106
Hindi	638179	200000	-5.5130677	nsubj	-0.05327046
Hindi	638179	200000	1.7389897	nummod	-1.5412047
Hindi	638179	200000	6.18581	obj	3.4763205
Hindi	638179	200000	5.4540505	obl	0.73743796
Hindi	638179	200000	0.0	punct	0.0
Hindi	638179	200000	0.008657482	vocative	-0.019268595
Hindi	638179	200000	2.7507672	xcomp	-0.94510907
Tamil	101459	200000	-0.66520643	acl	-2.155389
Tamil	101459	200000	6.099878	advcl	6.6234345
Tamil	101459	200000	4.0969625	advmod	-6.329337
Tamil	101459	200000	5.8506584	amod	2.5016024
Tamil	101459	200000	0.53152055	appos	-0.3885438
Tamil	101459	200000	-4.1129155	aux	-5.8167562
Tamil	101459	200000	5.814617	ccomp	4.1997137
Tamil	101459	200000	-1.904288	compound	-1.0620567
Tamil	101459	200000	-2.2225492	conj	3.121216
Tamil	101459	200000	2.2268708	csubj	1.4944404
Tamil	101459	200000	0.29494792	det	-0.90316045
Tamil	101459	200000	-0.2547207	iobj	-0.89789593
Tamil	101459	200000	4.9135737	lifted_case	0.0
Tamil	101459	200000	-3.1082337	lifted_cc	0.0
Tamil	101459	200000	0.0	lifted_cop	0.0
Tamil	101459	200000	6.3226476	lifted_mark	0.0
Tamil	101459	200000	0.0	mark	0.0
Tamil	101459	200000	-0.70622444	nmod	-2.2418277
Tamil	101459	200000	-6.350587	nsubj	1.8007475
Tamil	101459	200000	-2.7025318	nummod	0.09669496
Tamil	101459	200000	5.8309245	obj	-1.9577129
Tamil	101459	200000	6.0965757	obl	0.7663768
Tamil	101459	200000	0.0055481116	parataxis	-0.33973396
Tamil	101459	200000	0.0	punct	0.0
Tamil	101459	200000	4.2210617	xcomp	1.4883947
Portuguese	8170985	200000	4.7516723	acl	3.4313147
Portuguese	8170985	200000	3.2808802	advcl	3.7941506
Portuguese	8170985	200000	2.0282717	advmod	-3.072796
Portuguese	8170985	200000	3.3450985	amod	-2.0488613
Portuguese	8170985	200000	3.5950613	appos	0.53648037
Portuguese	8170985	200000	0.03191734	aux	-3.7912467
Portuguese	8170985	200000	-0.10530883	case	0.11415674
Portuguese	8170985	200000	-0.011345822	cc	-0.014376503
Portuguese	8170985	200000	3.8922322	ccomp	2.2636108
Portuguese	8170985	200000	-0.09905123	compound	-0.21776745
Portuguese	8170985	200000	4.148567	conj	4.2293696
Portuguese	8170985	200000	1.7670918	csubj	0.93122065
Portuguese	8170985	200000	1.3263885	dep	0.3991962
Portuguese	8170985	200000	-2.921615	det	-3.2970884
Portuguese	8170985	200000	-0.011636845	discourse	-0.008678406
Portuguese	8170985	200000	0.019556414	dislocated	-0.0067503667
Portuguese	8170985	200000	-0.46651423	expl	-1.49355
Portuguese	8170985	200000	-1.0653809	fixed	-0.8800061
Portuguese	8170985	200000	1.2923688	flat	-1.8278469
Portuguese	8170985	200000	0.09170787	iobj	-0.3763747
Portuguese	8170985	200000	6.044551	lifted_case	0.42431283
Portuguese	8170985	200000	4.4855957	lifted_cc	0.20460433
Portuguese	8170985	200000	3.8133938	lifted_cop	0.015094681
Portuguese	8170985	200000	4.9961557	lifted_mark	0.3912208
Portuguese	8170985	200000	-0.01031097	mark	-0.0014175159
Portuguese	8170985	200000	5.888285	nmod	0.44364434
Portuguese	8170985	200000	-4.3011227	nsubj	-0.3784806
Portuguese	8170985	200000	0.52485347	nummod	-0.9857473
Portuguese	8170985	200000	10.040734	obj	-0.22053918
Portuguese	8170985	200000	4.405391	obl	-0.13424638
Portuguese	8170985	200000	-0.009747946	orphan	-0.0014909086
Portuguese	8170985	200000	0.41659468	parataxis	0.7968021
Portuguese	8170985	200000	0.0	punct	0.0
Portuguese	8170985	200000	0.0046990383	reparandum	-0.0006747213
Portuguese	8170985	200000	0.03283262	vocative	-0.0013701642
Portuguese	8170985	200000	3.3181336	xcomp	0.78410274
Marathi	1604148	390000	1.1745627	acl	0.22921592
Marathi	1604148	390000	2.958948	advcl	2.5961158
Marathi	1604148	390000	2.1708148	advmod	-2.3917418
Marathi	1604148	390000	0.74636316	amod	-0.25145862
Marathi	1604148	390000	0.40323856	appos	-0.06773264
Marathi	1604148	390000	-0.30527622	aux	-3.0718777
Marathi	1604148	390000	-1.0072949	ccomp	0.8762637
Marathi	1604148	390000	0.10643519	compound	-1.435989
Marathi	1604148	390000	-2.2091422	conj	2.6777718
Marathi	1604148	390000	0.22605187	csubj	0.0
Marathi	1604148	390000	-1.2091782	det	-1.2021533
Marathi	1604148	390000	-1.1021094	discourse	-0.44321463
Marathi	1604148	390000	0.12695076	dislocated	0.011744642
Marathi	1604148	390000	-0.17335315	fixed	0.15836796
Marathi	1604148	390000	-0.07551322	flat	-0.028439172
Marathi	1604148	390000	0.08232208	goeswith	0.0
Marathi	1604148	390000	-1.1734291	iobj	-0.70579827
Marathi	1604148	390000	3.8090613	lifted_case	0.0
Marathi	1604148	390000	-2.3739972	lifted_cc	-0.23598102
Marathi	1604148	390000	-2.1134782	lifted_cop	0.34559152
Marathi	1604148	390000	-0.6679329	lifted_mark	0.022447659
Marathi	1604148	390000	3.5665154	nmod	0.8503571
Marathi	1604148	390000	-4.698359	nsubj	-0.7609396
Marathi	1604148	390000	0.019753661	nummod	0.12715845
Marathi	1604148	390000	10.002448	obj	-0.022580186
Marathi	1604148	390000	3.3157241	obl	0.634347
Marathi	1604148	390000	0.121490166	orphan	0.0
Marathi	1604148	390000	-2.0995555	parataxis	2.7389338
Marathi	1604148	390000	0.0	punct	0.0
Marathi	1604148	390000	0.011652124	vocative	-0.74675804
Marathi	1604148	390000	1.3737419	xcomp	0.09666819
French	871255	200000	5.5283203	acl	5.412298
French	871255	200000	4.7308407	advcl	4.9223804
French	871255	200000	1.4414009	advmod	-4.2884326
French	871255	200000	4.8041997	amod	-3.8760056
French	871255	200000	3.795616	appos	1.5453393
French	871255	200000	-0.61345553	aux	-5.83623
French	871255	200000	-0.018795362	case	0.05084566
French	871255	200000	0.03817371	cc	0.012164353
French	871255	200000	4.5902104	ccomp	3.1683023
French	871255	200000	0.33091274	compound	0.20777327
French	871255	200000	5.7260323	conj	6.048671
French	871255	200000	0.86465913	csubj	-0.0021399083
French	871255	200000	1.8253872	dep	-0.44788134
French	871255	200000	-5.7453847	det	-5.023071
French	871255	200000	0.10417202	discourse	-0.15148686
French	871255	200000	0.2721212	dislocated	0.101492435
French	871255	200000	-1.7895055	expl	-3.415903
French	871255	200000	0.55718714	fixed	-3.5194764
French	871255	200000	1.2223992	flat	-1.1549371
French	871255	200000	-0.011297447	goeswith	-0.0022763945
French	871255	200000	0.7330944	iobj	-2.31784
French	871255	200000	7.641329	lifted_case	1.5932015
French	871255	200000	5.771125	lifted_cc	-0.0021569498
French	871255	200000	5.174501	lifted_cop	-0.009332031
French	871255	200000	6.124333	lifted_mark	0.9874741
French	871255	200000	0.01046718	mark	-0.0011246009
French	871255	200000	6.729079	nmod	1.216868
French	871255	200000	-6.1013846	nsubj	1.4102728
French	871255	200000	2.0806692	nummod	-2.6024878
French	871255	200000	9.98359	obj	-1.6026206
French	871255	200000	6.232726	obl	0.75341386
French	871255	200000	1.669091	orphan	0.102954365
French	871255	200000	2.0141537	parataxis	3.4713542
French	871255	200000	0.0	punct	0.0
French	871255	200000	-0.038043573	reparandum	3.017898e-05
French	871255	200000	-0.17525975	vocative	0.046914633
French	871255	200000	5.686923	xcomp	3.2016454
Afrikaans	7705954	110000	1.8416568	advmod	-5.391564
Afrikaans	7705954	110000	5.711621	amod	0.2843911
Afrikaans	7705954	110000	-0.0008586925	appos	0.14672771
Afrikaans	7705954	110000	-1.1698422	aux	-5.3268657
Afrikaans	7705954	110000	-0.18933259	case	-0.055976357
Afrikaans	7705954	110000	5.070858	ccomp	5.106089
Afrikaans	7705954	110000	-2.9721725	compound	-2.100991
Afrikaans	7705954	110000	5.917652	conj	5.333996
Afrikaans	7705954	110000	0.33026347	cop	0.027122915
Afrikaans	7705954	110000	0.052602883	csubj	-0.0171597
Afrikaans	7705954	110000	5.510756	dep	0.6742969
Afrikaans	7705954	110000	-4.766031	det	-2.561641
Afrikaans	7705954	110000	1.761037	flat	-0.31736168
Afrikaans	7705954	110000	1.7811127	iobj	-0.01629607
Afrikaans	7705954	110000	7.057347	lifted_case	-0.9852758
Afrikaans	7705954	110000	6.1628194	lifted_cc	1.9031138
Afrikaans	7705954	110000	4.743858	lifted_cop	-0.22468472
Afrikaans	7705954	110000	5.876106	lifted_mark	0.0
Afrikaans	7705954	110000	6.3621955	nmod	2.9732432
Afrikaans	7705954	110000	-5.250306	nsubj	0.83383983
Afrikaans	7705954	110000	0.48680422	nummod	-1.3985953
Afrikaans	7705954	110000	10.029935	obj	-2.6931615
Afrikaans	7705954	110000	6.230932	obl	1.7625211
Afrikaans	7705954	110000	0.0	punct	0.0
Afrikaans	7705954	110000	4.3224044	xcomp	2.0442126
Tamil	3012927	140000	-0.49974713	acl	-3.134713
Tamil	3012927	140000	-5.586661	advcl	6.4050846
Tamil	3012927	140000	3.7148495	advmod	-2.195784
Tamil	3012927	140000	-5.981649	amod	2.9558728
Tamil	3012927	140000	0.004260934	appos	-0.4457703
Tamil	3012927	140000	4.771489	aux	-5.340179
Tamil	3012927	140000	-4.976275	ccomp	4.191647
Tamil	3012927	140000	0.8700181	compound	-1.3240486
Tamil	3012927	140000	-4.1456594	conj	3.2489016
Tamil	3012927	140000	-1.4420443	csubj	1.1930028
Tamil	3012927	140000	-2.4585493	det	-0.85170007
Tamil	3012927	140000	1.8778743	iobj	-0.6179896
Tamil	3012927	140000	-5.4860973	lifted_case	0.0
Tamil	3012927	140000	-3.9157166	lifted_cc	0.0
Tamil	3012927	140000	0.0	lifted_cop	0.0
Tamil	3012927	140000	-5.820455	lifted_mark	0.0
Tamil	3012927	140000	0.0	mark	0.0
Tamil	3012927	140000	-5.71919	nmod	-3.6458592
Tamil	3012927	140000	-3.941966	nsubj	-2.8311925
Tamil	3012927	140000	-3.4410045	nummod	-0.8553529
Tamil	3012927	140000	-5.421018	obj	-0.010788054
Tamil	3012927	140000	-4.9320607	obl	1.6778748
Tamil	3012927	140000	0.76108277	parataxis	-0.3319184
Tamil	3012927	140000	0.0	punct	0.0
Tamil	3012927	140000	-3.0804956	xcomp	1.9130731
Persian	4831626	200000	-5.3846908	acl	3.5690112
Persian	4831626	200000	-4.24504	advcl	3.531685
Persian	4831626	200000	-2.9865549	advmod	-4.6772785
Persian	4831626	200000	-4.5970135	amod	-3.2258987
Persian	4831626	200000	-2.0753624	appos	2.333278
Persian	4831626	200000	2.6439354	aux	-3.5435731
Persian	4831626	200000	-6.625937	ccomp	7.1152196
Persian	4831626	200000	1.9094982	compound	-6.3654723
Persian	4831626	200000	-7.08101	conj	6.452275
Persian	4831626	200000	-0.8654464	dep	-0.35559008
Persian	4831626	200000	-3.5418925	det	-2.9978487
Persian	4831626	200000	-0.43475208	dislocated	-0.35365385
Persian	4831626	200000	0.3790501	fixed	-3.171673
Persian	4831626	200000	-4.7467895	flat	-1.3534913
Persian	4831626	200000	-7.452575	lifted_case	0.8113877
Persian	4831626	200000	-6.9433055	lifted_cc	1.0954313
Persian	4831626	200000	-6.9979343	lifted_cop	0.738656
Persian	4831626	200000	-6.8113317	lifted_mark	1.3606603
Persian	4831626	200000	-7.504939	nmod	0.8619838
Persian	4831626	200000	5.2571077	nsubj	0.36861172
Persian	4831626	200000	-1.1924471	nummod	-2.842165
Persian	4831626	200000	-5.06367	obj	-0.5804153
Persian	4831626	200000	-5.807643	obl	1.4544654
Persian	4831626	200000	-1.4890045	parataxis	1.0872916
Persian	4831626	200000	0.0	punct	0.0
Persian	4831626	200000	-0.32682937	vocative	-0.29067224
Persian	4831626	200000	-1.2965732	xcomp	-1.0220454
Swedish	9141734	130000	-5.192718	acl	3.6339083
Swedish	9141734	130000	-4.8840723	advcl	4.1873703
Swedish	9141734	130000	-4.3983016	advmod	-5.7935424
Swedish	9141734	130000	-4.2201924	amod	-3.8058493
Swedish	9141734	130000	-2.6403463	appos	1.8977104
Swedish	9141734	130000	1.6909717	aux	-4.8138423
Swedish	9141734	130000	-4.5481577	ccomp	2.9731052
Swedish	9141734	130000	1.0949582	compound	-2.8581588
Swedish	9141734	130000	-5.282138	conj	5.556274
Swedish	9141734	130000	-3.3500524	csubj	2.3887107
Swedish	9141734	130000	3.1695774	det	-1.8322892
Swedish	9141734	130000	-0.09529788	discourse	-0.25995797
Swedish	9141734	130000	-2.0372696	dislocated	1.3130479
Swedish	9141734	130000	1.0668178	expl	-2.7677896
Swedish	9141734	130000	-1.4976414	fixed	-2.1768389
Swedish	9141734	130000	0.54549235	flat	-0.41774645
Swedish	9141734	130000	0.15663266	iobj	-1.093485
Swedish	9141734	130000	-6.6466084	lifted_case	1.025002
Swedish	9141734	130000	-6.117572	lifted_cc	0.05331858
Swedish	9141734	130000	-5.281912	lifted_cop	0.22832315
Swedish	9141734	130000	-6.4091783	lifted_mark	1.2448701
Swedish	9141734	130000	-0.052502584	list	-0.026369395
Swedish	9141734	130000	0.0	mark	0.0
Swedish	9141734	130000	-5.7787547	nmod	0.3210853
Swedish	9141734	130000	5.28662	nsubj	0.07504817
Swedish	9141734	130000	-2.6276429	nummod	-0.8325425
Swedish	9141734	130000	-5.2280245	obj	-2.2615132
Swedish	9141734	130000	-6.067241	obl	1.0360969
Swedish	9141734	130000	-0.46710855	orphan	0.16441049
Swedish	9141734	130000	-1.4734212	parataxis	2.117945
Swedish	9141734	130000	0.0	punct	0.0
Swedish	9141734	130000	0.019331016	reparandum	0.015222934
Swedish	9141734	130000	0.4793317	vocative	-0.2639577
Swedish	9141734	130000	-4.4892206	xcomp	0.9727067
Spanish	1490866	80000	4.7513866	acl	4.292869
Spanish	1490866	80000	4.311312	advcl	3.2583947
Spanish	1490866	80000	1.8072324	advmod	-4.226137
Spanish	1490866	80000	4.081706	amod	-3.4265041
Spanish	1490866	80000	3.5831974	appos	0.5647569
Spanish	1490866	80000	-2.2834089	aux	-3.3810968
Spanish	1490866	80000	-0.0034443133	case	0.00031835304
Spanish	1490866	80000	-0.04670723	cc	0.024501307
Spanish	1490866	80000	4.411906	ccomp	2.562367
Spanish	1490866	80000	0.8273585	compound	-0.4067733
Spanish	1490866	80000	4.3079686	conj	4.463521
Spanish	1490866	80000	2.1582427	csubj	1.0557137
Spanish	1490866	80000	-0.14651987	dep	-0.17536217
Spanish	1490866	80000	-2.5098317	det	-3.6984305
Spanish	1490866	80000	-0.56773996	expl	-0.23544873
Spanish	1490866	80000	-0.5037464	fixed	-2.1004858
Spanish	1490866	80000	0.48939258	flat	-1.0184453
Spanish	1490866	80000	-0.26228628	iobj	-2.8777883
Spanish	1490866	80000	6.1358204	lifted_case	0.7527785
Spanish	1490866	80000	5.2280073	lifted_cc	0.60544956
Spanish	1490866	80000	4.624125	lifted_cop	0.3282811
Spanish	1490866	80000	5.693028	lifted_mark	0.7451697
Spanish	1490866	80000	0.027029514	mark	-0.0028955007
Spanish	1490866	80000	5.9783998	nmod	1.2126229
Spanish	1490866	80000	-4.7105465	nsubj	0.5535746
Spanish	1490866	80000	0.22450675	nummod	-0.66936046
Spanish	1490866	80000	9.99313	obj	-2.0388367
Spanish	1490866	80000	5.461652	obl	0.5957715
Spanish	1490866	80000	0.06940066	orphan	0.009696203
Spanish	1490866	80000	1.199831	parataxis	2.0457149
Spanish	1490866	80000	0.0	punct	0.0
Spanish	1490866	80000	3.4531212	xcomp	1.1860186
Arabic	9657519	160000	-4.419851	acl	1.9559323
Arabic	9657519	160000	-3.097813	advcl	2.5216084
Arabic	9657519	160000	-3.9192889	advmod	0.06831853
Arabic	9657519	160000	-4.4648447	amod	-5.524748
Arabic	9657519	160000	0.43146545	appos	0.023446847
Arabic	9657519	160000	3.6997542	aux	-2.1125946
Arabic	9657519	160000	0.25770086	cc	0.15807426
Arabic	9657519	160000	-6.022671	ccomp	4.719856
Arabic	9657519	160000	-0.7656001	compound	0.005434019
Arabic	9657519	160000	-5.9392796	conj	5.442242
Arabic	9657519	160000	-3.4956257	csubj	1.7131374
Arabic	9657519	160000	2.8684952	dep	-2.5718887
Arabic	9657519	160000	-2.071642	det	-1.0594673
Arabic	9657519	160000	1.1065917	fixed	-0.9938983
Arabic	9657519	160000	1.2286937	flat	-2.280884
Arabic	9657519	160000	-0.9103379	iobj	1.15348
Arabic	9657519	160000	-7.130665	lifted_case	-0.32337973
Arabic	9657519	160000	-7.204574	lifted_cc	0.35695916
Arabic	9657519	160000	-5.1271377	lifted_cop	0.31659698
Arabic	9657519	160000	-6.8765764	lifted_mark	1.3478154
Arabic	9657519	160000	-0.048656996	mark	-0.025791546
Arabic	9657519	160000	-7.2984595	nmod	-0.872469
Arabic	9657519	160000	-4.645071	nsubj	-6.437449
Arabic	9657519	160000	-2.9209085	nummod	-2.9035964
Arabic	9657519	160000	-5.6850324	obj	-1.0448871
Arabic	9657519	160000	-2.316325	obl	0.59478885
Arabic	9657519	160000	-0.12306385	orphan	0.056988858
Arabic	9657519	160000	-5.0536747	parataxis	2.5808067
Arabic	9657519	160000	0.0	punct	0.0
Arabic	9657519	160000	-5.2412257	xcomp	3.1357994
Catalan	3285526	50000	3.7180464	acl	3.5193684
Catalan	3285526	50000	3.2937546	advcl	3.286744
Catalan	3285526	50000	1.1828575	advmod	-3.400005
Catalan	3285526	50000	1.0869993	amod	-1.7629377
Catalan	3285526	50000	-1.0686301	appos	1.5543792
Catalan	3285526	50000	-1.4504883	aux	-4.8705173
Catalan	3285526	50000	0.13939117	cc	0.23913719
Catalan	3285526	50000	3.5218127	ccomp	2.6865726
Catalan	3285526	50000	0.8292408	compound	-0.9950086
Catalan	3285526	50000	3.4694335	conj	3.8249242
Catalan	3285526	50000	1.6587446	csubj	0.9495018
Catalan	3285526	50000	-0.009376389	dep	-0.06791423
Catalan	3285526	50000	-0.051591925	det	-3.9846447
Catalan	3285526	50000	-0.48836035	expl	-0.55888015
Catalan	3285526	50000	-1.8364663	fixed	-1.8586763
Catalan	3285526	50000	0.12343553	flat	0.32700962
Catalan	3285526	50000	0.17747885	iobj	-0.33985925
Catalan	3285526	50000	5.975443	lifted_case	0.6771903
Catalan	3285526	50000	3.9988153	lifted_cc	0.13672462
